,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Years,Outlet,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,New_Item_Type_0,New_Item_Type_1,New_Item_Type_2
4299,17.75,0.06760774900000001,0,188.024,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
4300,7.145,0.017887474,5,160.6578,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4301,8.985,0.18444042100000002,6,99.67,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4302,16.35,0.091074449,9,196.81099999999998,14,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4303,5.655,0.06613202877895107,14,147.5102,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
4304,9.5,0.04195143900000001,14,32.49,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
4305,5.78,0.074087369,13,264.9568,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
4306,8.05,0.06613202877895107,6,257.5646,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
4307,6.75,0.10867990599999999,4,95.6752,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
4308,16.6,0.136500981,7,173.3422,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4309,6.095,0.081361288,11,141.9154,19,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4310,15.1,0.06613202877895107,13,197.21099999999998,23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
4311,19.35,0.018591464,13,112.9544,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
4312,11.3,0.066952965,9,192.0478,12,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
4313,10.8,0.029107004,13,240.5222,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4314,19.7,0.06613202877895107,0,194.41099999999997,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
4315,12.857645184135977,0.06587293599999999,6,113.1886,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
4316,10.5,0.117149075,0,164.12099999999998,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
4317,7.655,0.031994534,3,114.3492,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4318,8.235,0.08276363,0,146.5076,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4319,20.6,0.083004078,0,119.4756,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4320,19.35,0.021490911,6,122.1098,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
4321,9.5,0.058835927999999996,6,170.2448,23,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
4322,5.305,0.07871639,10,183.5608,23,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
4323,9.8,0.013869808999999999,14,47.406000000000006,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4324,9.6,0.022274264,1,101.699,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4325,13.0,0.15361856599999998,3,79.6986,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4326,17.6,0.049267759,13,113.0176,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4327,14.3,0.12826315,5,83.4224,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4328,10.3,0.02494708,0,172.3422,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4329,15.1,0.157154813,6,62.2194,23,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
4330,6.03,0.022832115,4,176.7028,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4331,7.68,0.070900282,6,192.6162,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4332,20.0,0.028180788999999998,6,46.8744,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4333,15.85,0.136497913,3,96.3094,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4334,15.2,0.162462044,8,117.6492,23,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
4335,12.15,0.06613202877895107,1,164.7184,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4336,19.35,0.118080437,13,222.6088,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4337,12.857645184135977,0.017466284,10,45.4718,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
4338,12.857645184135976,0.031073804,12,157.5604,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
4339,8.85,0.11330222300000001,14,125.1388,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
4340,19.85,0.025968706,9,49.5376,24,8,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
4341,19.1,0.045400017,4,38.8138,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4342,17.0,0.126958147,9,125.8362,14,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4343,11.15,0.105307659,0,102.0648,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
4344,12.35,0.038500421,6,110.757,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
4345,20.85,0.02137305,6,103.3306,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4346,12.857645184135977,0.06613202877895107,6,255.7988,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
4347,7.035,0.06613202877895107,5,263.291,23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
4348,4.785,0.09297084,1,122.0098,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4349,12.857645184135976,0.088839949,13,254.2672,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
4350,17.25,0.209600084,2,40.348,23,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
4351,9.3,0.033505804,10,153.4314,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4352,17.25,0.072986772,3,78.8986,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4353,17.85,0.024961677,14,153.1998,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4354,12.857645184135977,0.092433518,8,101.6674,36,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
4355,9.8,0.026081567000000003,13,217.585,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4356,18.85,0.09079168,7,127.1336,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
4357,9.695,0.11391788900000001,8,158.2604,17,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4358,10.0,0.045928229,5,138.118,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4359,16.6,0.135620265,7,172.9422,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
4360,18.25,0.077709902,13,259.6962,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4361,5.82,0.13497562800000001,9,170.579,23,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
4362,9.31,0.037955094,5,62.151,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4363,18.25,0.076125668,13,214.0218,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4364,19.7,0.067039526,13,178.33700000000002,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4365,6.865,0.014021626,14,127.1652,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4366,11.35,0.023358737999999997,4,184.4608,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
4367,17.7,0.029933275,13,169.0816,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4368,12.857645184135976,0.111777297,9,124.6046,36,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
4369,20.85,0.032448523,0,177.86599999999999,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4370,17.25,0.047266210999999995,13,97.0068,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
4371,15.35,0.01404119,5,38.419000000000004,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4372,13.65,0.04917754,6,151.805,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
4373,15.2,0.020280476000000002,8,49.1034,23,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
4374,6.38,0.031962866,4,178.0344,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4375,12.857645184135977,0.054376275,8,56.293,36,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
4376,6.905,0.06385097099999999,4,97.2726,23,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
4377,12.857645184135976,0.060154967999999996,5,110.1544,36,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
4378,12.857645184135977,0.134441765,15,183.9924,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
4379,15.7,0.03067808,7,44.777,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
4380,15.2,0.103758647,6,177.0054,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4381,12.857645184135976,0.13670167800000002,10,182.1608,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
4382,12.857645184135977,0.308145448,6,222.0772,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
4383,12.857645184135976,0.07480619599999999,4,112.9176,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
4384,8.355,0.013926425,0,93.0462,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4385,12.15,0.006754117,11,122.17299999999999,34,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
4386,13.35,0.06613202877895107,13,238.7564,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4387,17.0,0.052209303,8,122.37299999999999,24,8,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
4388,17.35,0.041538713,5,93.1804,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
4389,12.857645184135977,0.13064231,13,88.383,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
4390,9.1,0.055382615999999996,9,115.0518,34,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
4391,6.13,0.06613202877895107,6,54.1298,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4392,12.857645184135976,0.041970938,6,55.4272,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
4393,19.2,0.005583951,15,226.9062,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
4394,8.895,0.075757177,7,233.8616,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
4395,19.75,0.012467648000000001,6,188.1872,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4396,10.895,0.137368051,4,264.3568,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4397,12.85764518413598,0.092933158,6,91.0146,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
4398,10.3,0.117593973,8,154.463,14,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4399,19.1,0.026018497,6,148.2418,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4400,4.555,0.034410585,5,111.3544,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
4401,12.857645184135977,0.02426524,8,114.0492,36,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
4402,16.2,0.17617540199999998,8,184.0608,14,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4403,8.975,0.088257771,3,84.1224,23,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
4404,21.1,0.020750867,2,128.7994,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
4405,17.75,0.11152734800000001,11,110.2912,19,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4406,12.8,0.114318263,1,142.2838,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
4407,6.905,0.038363204,4,98.1726,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4408,10.195,0.245483691,5,141.8838,23,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
4409,5.785,0.05393093400000001,6,87.3856,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
4410,12.85764518413598,0.018942606,13,236.0248,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
4411,7.96,0.028339599,3,162.4894,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
4412,8.3,0.030151351,0,98.7384,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
4413,5.46,0.107274301,6,145.5786,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4414,13.35,0.10267088199999999,4,228.6352,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4415,5.46,0.032177405,3,185.424,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
4416,12.857645184135977,0.039734882,14,165.7868,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
4417,20.75,0.083536989,5,180.3318,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
4418,6.59,0.026225692999999998,9,119.0098,22,9,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4419,7.55,0.0273235,3,151.934,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4420,20.85,0.03747983,5,192.7478,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4421,18.85,0.168531813,9,192.5136,14,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4422,15.2,0.021293909,3,218.4824,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4423,10.1,0.030269774,8,152.4656,19,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4424,10.0,0.025822315,3,262.7226,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4425,8.985,0.18368816100000002,6,100.27,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4426,11.5,0.125579201,5,99.7358,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4427,12.85764518413598,0.077079177,8,61.5536,36,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
4428,19.85,0.026074491,9,48.6376,12,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
4429,21.1,0.010593469,9,234.2958,34,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
4430,4.555,0.034357169,5,112.6544,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
4431,20.85,0.037396901,5,193.8478,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4432,7.905,0.064011067,7,230.2694,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
4433,6.78,0.085981978,6,228.4694,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4434,12.857645184135977,0.040318692999999996,6,186.22400000000002,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
4435,15.0,0.161762835,3,185.9266,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4436,17.6,0.10487896699999999,13,164.8868,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4437,13.8,0.10746981900000001,6,77.8012,23,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
4438,5.11,0.034868095,9,163.821,17,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4439,8.71,0.046079575,4,43.5744,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4440,7.235,0.058083830999999995,13,113.6834,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
4441,12.3,0.064618976,15,89.8804,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
4442,6.96,0.077178965,14,93.1146,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4443,18.0,0.142910689,6,89.6514,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
4444,6.28,0.027682047,14,85.5198,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
4445,10.5,0.142511272,1,158.7578,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4446,14.15,0.09557165,14,171.0106,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4447,9.8,0.02316823,14,47.506,23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
4448,15.85,0.061045133,10,44.7744,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
4449,10.3,0.011148865,13,84.854,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4450,17.6,0.058091269,10,156.2314,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4451,12.85764518413598,0.019672774,3,86.4198,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
4452,10.3,0.07867827599999999,0,177.037,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
4453,9.195,0.117667492,13,159.5578,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
4454,12.8,0.069902438,15,261.3252,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4455,10.0,0.037757166,13,126.7994,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4456,17.25,0.107021498,5,40.5822,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4457,12.857645184135977,0.032892112,2,49.3008,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
4458,20.2,0.10047746099999999,9,187.7898,14,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4459,7.5,0.036228067,8,175.2028,17,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4460,7.895,0.094488485,2,100.7332,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
4461,15.75,0.055154296,0,195.5452,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4462,12.85764518413598,0.106907604,2,162.8526,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
4463,13.65,0.073060301,5,196.2426,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4464,20.1,0.077439606,8,60.6536,17,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4465,13.65,0.080968973,5,259.7936,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
4466,12.3,0.106492562,6,176.3396,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
4467,12.857645184135977,0.139330557,3,109.5228,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
4468,21.35,0.068822477,3,258.3278,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4469,7.72,0.074669288,1,76.3986,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
4470,12.1,0.025834127999999998,9,165.1526,23,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
4471,14.85,0.035227697,6,159.5578,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
4472,12.85764518413598,0.050901814000000004,9,120.5414,36,4,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
4473,16.0,0.07296514400000001,9,231.3668,12,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
4474,8.395,0.039492207,13,97.3042,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4475,7.365,0.042552205,6,225.172,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4476,20.5,0.020587886,6,89.583,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
4477,18.25,0.130095044,13,257.2962,23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
4478,12.857645184135977,0.040747616,13,140.2496,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
4479,7.475,0.013146636000000001,9,214.5192,19,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4480,12.15,0.02176755,1,164.6184,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4481,7.97,0.06613202877895107,14,172.0422,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
4482,15.25,0.08995645,5,217.1192,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4483,16.35,0.06266564200000001,6,225.6062,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
4484,11.1,0.176182345,0,158.1604,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4485,11.8,0.022843501000000002,8,177.8686,24,8,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
4486,14.3,0.034411238,0,98.6726,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
4487,13.65,0.06613202877895107,10,36.6532,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4488,16.75,0.128861359,1,86.2856,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4489,16.25,0.078290271,3,93.1804,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4490,18.0,0.008539208000000001,0,81.2618,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4491,20.2,0.100095288,6,125.2678,23,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
4492,15.0,0.046447327999999996,1,121.5414,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4493,12.85764518413598,0.030794774,6,122.9072,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
4494,12.857645184135977,0.159081735,5,193.5478,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
4495,12.85764518413598,0.034705807000000005,13,241.6828,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
4496,13.0,0.154487495,3,77.2986,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4497,14.65,0.07217867900000001,9,262.9594,22,9,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4498,12.857645184135977,0.061686402,4,153.9998,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
4499,5.88,0.003599378,7,152.2998,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4500,12.35,0.026832182000000003,3,57.3246,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4501,9.0,0.019616991,9,169.6474,14,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4502,10.395,0.05226427,12,158.4604,23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
4503,10.195,0.112203445,7,111.786,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4504,12.85764518413598,0.17176107699999998,6,115.7518,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
4505,9.695,0.11417050599999999,8,158.9604,19,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4506,19.35,0.08226641900000001,0,48.8034,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
4507,16.7,0.038685176,13,146.6102,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
4508,5.985,0.095795326,5,128.4678,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4509,8.85,0.026814123999999998,9,103.7964,23,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
4510,15.7,0.045203854,5,180.266,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4511,12.5,0.020697723,1,198.8742,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4512,19.35,0.027827268,8,65.6168,12,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
4513,7.72,0.074883035,1,79.8986,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4514,17.2,0.156298858,10,162.1578,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4515,12.857645184135977,0.019412191999999998,9,166.5474,36,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
4516,12.85764518413598,0.105324246,1,125.7046,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
4517,12.857645184135977,0.019227816000000002,13,163.9842,36,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
4518,8.895,0.044093978,5,208.3954,23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
4519,20.2,0.117599259,0,195.31099999999998,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4520,20.5,0.036140297,6,120.0756,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4521,17.6,0.10479168900000001,13,165.2868,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
4522,11.15,0.057021155999999996,0,106.8622,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4523,12.85764518413598,0.026058181,9,121.9098,36,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
4524,19.6,0.12829573,13,167.2816,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4525,10.895,0.03263762,5,147.7102,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4526,13.85,0.034765901,7,114.2492,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
4527,15.1,0.09569633400000001,0,159.7604,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4528,15.0,0.071371458,8,125.2362,24,8,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
4529,12.85,0.022696131,6,179.9318,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4530,16.85,0.267565911,5,194.1478,23,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
4531,15.5,0.053327763,14,44.477,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
4532,15.85,0.007145063,13,41.048,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
4533,21.2,0.071076055,13,174.83700000000002,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4534,13.35,0.139426044,5,148.3392,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4535,6.11,0.151925271,14,46.6086,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
4536,13.0,0.099479703,9,44.906000000000006,22,9,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4537,12.857645184135977,0.045900447999999996,13,118.9124,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
